split,filename,qa1_rmse_m,qa1_inliers,qa1_total,qa1_inlier_ratio,qa1_pass,qa2_sam_deg,qa2_pass,verdict
train,Landcover-778154-8.png,0.931821,253,255,0.992157,False,4.797659,True,drop
train,Landcover-778157-1.png,0.909554,565,565,1.0,False,2.493285,True,drop
train,Landcover-778157-2.png,0.756567,598,601,0.995008,False,2.412684,True,drop
train,Landcover-778157-3.png,0.813129,613,613,1.0,False,2.552892,True,drop
train,Landcover-778157-4.png,0.823465,655,657,0.996956,False,2.048433,True,drop
train,Landcover-778157-5.png,0.735039,46,46,1.0,True,2.554901,True,good
train,Landcover-778157-6.png,0.944282,450,462,0.974026,False,2.356471,True,drop
train,Landcover-778157-7.png,0.792981,622,623,0.998395,False,2.153176,True,drop
train,Landcover-778157-8.png,0.970954,68,69,0.985507,False,2.425026,True,drop
train,Landcover-778163-1.png,inf,0,32,0.0,False,180.0,False,drop
train,Landcover-778163-2.png,inf,0,23,0.0,False,180.0,False,drop
train,Landcover-778163-3.png,inf,0,1,0.0,False,180.0,False,drop
train,Landcover-778163-4.png,inf,0,1,0.0,False,180.0,False,drop
train,Landcover-778163-5.png,inf,0,36,0.0,False,180.0,False,drop
train,Landcover-778163-6.png,inf,0,25,0.0,False,180.0,False,drop
train,Landcover-778163-7.png,inf,0,48,0.0,False,180.0,False,drop
train,Landcover-778163-8.png,0.375119,4,4,1.0,True,12.101602,False,drop
train,Landcover-778167-1.png,0.719547,814,821,0.991474,True,6.017368,False,drop
train,Landcover-778167-4.png,0.715152,706,714,0.988796,True,6.452822,False,drop
train,Landcover-778168-1.png,0.587777,7,7,1.0,True,2.654679,True,good
train,Landcover-778168-2.png,0.728406,21,21,1.0,True,3.096206,True,good
train,Landcover-778168-3.png,inf,0,43,0.0,False,180.0,False,drop
train,Landcover-778168-4.png,inf,0,1,0.0,False,180.0,False,drop
train,Landcover-778168-5.png,inf,0,42,0.0,False,180.0,False,drop
train,Landcover-778168-6.png,inf,0,13,0.0,False,180.0,False,drop
train,Landcover-778168-7.png,inf,0,28,0.0,False,180.0,False,drop
train,Landcover-778168-8.png,inf,0,46,0.0,False,180.0,False,drop
train,Landcover-778174-3.png,0.878802,834,835,0.998802,False,3.890978,True,drop
train,Landcover-778174-8.png,0.834642,817,818,0.998778,False,4.376298,True,drop
train,Landcover-778178-1.png,0.76169,815,816,0.998775,False,1.980882,True,drop
train,Landcover-778178-2.png,0.715223,796,810,0.982716,True,2.175441,True,good
train,Landcover-778178-4.png,0.715368,846,847,0.998819,True,1.9196,True,good
train,Landcover-778178-7.png,0.831838,733,733,1.0,False,2.459558,True,drop
train,Landcover-778178-8.png,0.779034,829,830,0.998795,False,2.276057,True,drop
train,Landcover-778183-1.png,0.718894,669,673,0.994056,True,5.518238,False,drop
train,Landcover-778183-2.png,0.735674,680,683,0.995608,True,5.533228,False,drop
train,Landcover-778183-3.png,0.705504,693,693,1.0,True,4.894188,True,good
train,Landcover-778183-4.png,1.002955,420,424,0.990566,False,6.329102,False,drop
train,Landcover-778183-5.png,0.802836,676,679,0.995582,False,5.863158,False,drop
train,Landcover-778202-1.png,0.971086,757,764,0.990838,False,6.752712,False,drop
train,Landcover-778202-2.png,0.886322,831,832,0.998798,False,6.802831,False,drop
train,Landcover-778202-3.png,1.068082,434,442,0.9819,False,6.893485,False,drop
train,Landcover-778202-4.png,0.910073,192,196,0.979592,False,6.006943,False,drop
train,Landcover-778202-5.png,1.082946,701,711,0.985935,False,6.724968,False,drop
train,Landcover-778202-6.png,1.07125,51,53,0.962264,False,7.081346,False,drop
train,Landcover-778212-3.png,0.750165,881,883,0.997735,False,7.328661,False,drop
train,Landcover-778212-5.png,0.742507,907,909,0.9978,True,7.444418,False,drop
train,Landcover-778212-8.png,0.75632,891,891,1.0,False,7.712094,False,drop
train,Landcover-778242-1.png,0.727852,823,824,0.998786,True,2.710055,True,good
train,Landcover-778242-2.png,0.771028,779,779,1.0,False,2.556435,True,drop
train,Landcover-778242-3.png,0.848584,351,360,0.975,False,2.691338,True,drop
train,Landcover-778242-4.png,1.109494,33,34,0.970588,False,2.740542,True,drop
train,Landcover-778242-5.png,0.819145,837,840,0.996429,False,2.912331,True,drop
train,Landcover-778242-6.png,1.146937,98,98,1.0,False,2.872384,True,drop
train,Landcover-778242-7.png,0.787841,846,846,1.0,False,3.139946,True,drop
train,Landcover-778242-8.png,0.736663,723,723,1.0,True,2.878148,True,good
train,Landcover-778248-3.png,1.103012,29,31,0.935484,False,7.799377,False,drop
train,Landcover-778248-7.png,1.243135,29,29,1.0,False,7.693101,False,drop
train,Landcover-778249-1.png,0.803007,18,20,0.9,False,4.194441,True,drop
train,Landcover-778249-2.png,0.741391,795,808,0.983911,True,2.552732,True,good
train,Landcover-778249-3.png,0.814643,689,746,0.923592,False,3.911031,True,drop
train,Landcover-778249-4.png,0.850604,791,794,0.996222,False,2.920075,True,drop
train,Landcover-778249-5.png,0.932518,725,736,0.985054,False,3.685771,True,drop
train,Landcover-778249-6.png,0.952553,718,731,0.982216,False,4.147949,True,drop
train,Landcover-778249-7.png,0.978767,749,755,0.992053,False,3.279289,True,drop
train,Landcover-778249-8.png,inf,0,2,0.0,False,180.0,False,drop
train,Landcover-778293-1.png,0.698786,677,677,1.0,True,3.834308,True,good
train,Landcover-778293-2.png,0.688032,701,701,1.0,True,3.902724,True,good
train,Landcover-778293-3.png,0.720893,662,665,0.995489,True,3.918612,True,good
train,Landcover-778293-5.png,1.038444,59,60,0.983333,False,5.063589,False,drop
train,Landcover-778293-6.png,0.870291,86,87,0.988506,False,5.31646,False,drop
train,Landcover-778293-7.png,1.168071,52,54,0.962963,False,5.165503,False,drop
train,Landcover-778294-1.png,0.660926,855,855,1.0,True,3.913581,True,good
train,Landcover-778294-2.png,0.650273,876,876,1.0,True,4.067883,True,good
train,Landcover-778294-3.png,0.638581,865,865,1.0,True,4.173873,True,good
train,Landcover-778294-4.png,0.648969,872,872,1.0,True,4.376139,True,good
train,Landcover-778294-5.png,0.640951,839,840,0.99881,True,3.915995,True,good
train,Landcover-778294-6.png,0.688622,870,870,1.0,True,5.334629,False,drop
train,Landcover-778294-7.png,0.692119,846,847,0.998819,True,5.391465,False,drop
train,Landcover-778294-8.png,0.66759,880,881,0.998865,True,5.147718,False,drop
train,Landcover-778305-2.png,1.12175,95,109,0.87156,False,5.934094,False,drop
train,Landcover-778305-3.png,0.573719,5,6,0.833333,True,6.571345,False,drop
train,Landcover-778305-4.png,1.012104,715,728,0.982143,False,5.728982,False,drop
train,Landcover-778305-5.png,1.157495,64,65,0.984615,False,5.069254,False,drop
train,Landcover-778305-6.png,0.703047,787,787,1.0,True,4.654778,True,good
train,Landcover-778305-7.png,0.714701,793,794,0.998741,True,5.011949,False,drop
train,Landcover-778305-8.png,0.693747,791,798,0.991228,True,4.6544,True,good
train,Landcover-778328-1.png,0.758382,776,779,0.996149,False,3.379173,True,drop
train,Landcover-778328-2.png,0.690845,819,819,1.0,True,3.602434,True,good
train,Landcover-778328-3.png,0.68912,828,828,1.0,True,3.135906,True,good
train,Landcover-778328-4.png,0.693446,829,829,1.0,True,3.429934,True,good
train,Landcover-778328-5.png,0.630966,874,874,1.0,True,2.931871,True,good
train,Landcover-778328-6.png,0.713885,800,802,0.997506,True,3.500622,True,good
train,Landcover-778328-7.png,0.699428,836,836,1.0,True,3.669336,True,good
train,Landcover-778340-2.png,0.728077,762,762,1.0,True,2.670668,True,good
train,Landcover-778340-3.png,0.735325,769,770,0.998701,True,2.760841,True,good
train,Landcover-778340-4.png,0.859837,815,820,0.993902,False,2.811116,True,drop
train,Landcover-778340-6.png,0.891839,804,810,0.992593,False,3.010097,True,drop
train,Landcover-778340-7.png,0.801914,793,796,0.996231,False,2.908528,True,drop
train,Landcover-778340-8.png,1.002326,85,85,1.0,False,2.868178,True,drop
train,Landcover-778346-1.png,0.635264,885,891,0.993266,True,4.742364,True,good
train,Landcover-778346-2.png,0.68565,861,862,0.99884,True,4.867371,True,good
train,Landcover-778346-3.png,0.645058,902,902,1.0,True,6.013351,False,drop
train,Landcover-778346-4.png,0.756592,829,839,0.988081,False,9.558152,False,drop
train,Landcover-778346-5.png,0.953974,665,670,0.992537,False,13.507564,False,drop
train,Landcover-778346-6.png,0.631525,902,902,1.0,True,5.101148,False,drop
train,Landcover-778346-7.png,0.744373,874,875,0.998857,True,6.882561,False,drop
train,Landcover-778346-8.png,0.654745,878,878,1.0,True,5.002855,False,drop
train,Landcover-778349-1.png,0.883685,718,720,0.997222,False,5.163731,False,drop
train,Landcover-778349-2.png,0.844491,834,848,0.983491,False,5.558174,False,drop
train,Landcover-778349-3.png,1.018602,64,71,0.901408,False,7.12392,False,drop
train,Landcover-778349-5.png,0.814007,929,931,0.997852,False,7.094252,False,drop
train,Landcover-778349-6.png,0.70005,863,866,0.996536,True,6.061778,False,drop
train,Landcover-778349-7.png,0.961676,769,772,0.996114,False,6.093052,False,drop
train,Landcover-778367-1.png,0.671064,810,810,1.0,True,2.255911,True,good
train,Landcover-778367-2.png,0.68831,830,830,1.0,True,2.292452,True,good
train,Landcover-778367-3.png,0.666531,778,778,1.0,True,2.29858,True,good
train,Landcover-778367-4.png,0.667706,792,792,1.0,True,2.320192,True,good
train,Landcover-778367-5.png,0.694326,836,836,1.0,True,2.285521,True,good
train,Landcover-778367-6.png,0.722987,834,834,1.0,True,2.366431,True,good
train,Landcover-778367-7.png,0.710607,828,828,1.0,True,2.368226,True,good
train,Landcover-778367-8.png,0.699157,809,809,1.0,True,2.386617,True,good
train,Landcover-778369-1.png,0.690299,753,768,0.980469,True,3.04152,True,good
train,Landcover-778369-2.png,0.738997,765,768,0.996094,True,3.118964,True,good
train,Landcover-778369-3.png,0.711406,822,822,1.0,True,2.843853,True,good
train,Landcover-778369-4.png,0.681071,798,798,1.0,True,2.88256,True,good
train,Landcover-778369-5.png,0.819418,754,759,0.993412,False,3.331594,True,drop
train,Landcover-778369-6.png,0.708115,785,786,0.998728,True,3.082453,True,good
train,Landcover-778369-7.png,0.634687,760,778,0.976864,True,2.815652,True,good
train,Landcover-778382-1.png,0.775835,817,818,0.998778,False,4.570989,True,drop
train,Landcover-778382-2.png,0.932715,763,765,0.997386,False,4.919548,True,drop
train,Landcover-778382-5.png,0.90032,809,819,0.98779,False,4.913198,True,drop
train,Landcover-778382-8.png,0.817864,806,815,0.988957,False,4.724907,True,drop
train,Landcover-778388-1.png,0.749503,768,768,1.0,True,2.269409,True,good
train,Landcover-778388-2.png,0.780779,776,776,1.0,False,2.088447,True,drop
train,Landcover-778388-3.png,0.71414,749,761,0.984231,True,2.139875,True,good
train,Landcover-778388-4.png,0.761924,777,779,0.997433,False,2.155317,True,drop
train,Landcover-778388-5.png,0.759967,797,800,0.99625,False,2.16714,True,drop
train,Landcover-778388-6.png,0.813955,787,790,0.996203,False,2.207898,True,drop
train,Landcover-778388-7.png,0.840005,805,827,0.973398,False,2.286178,True,drop
train,Landcover-778388-8.png,0.784894,798,803,0.993773,False,2.145093,True,drop
train,Landcover-778391-1.png,0.629756,979,979,1.0,True,2.735399,True,good
train,Landcover-778391-2.png,0.645083,946,970,0.975258,True,3.731143,True,good
train,Landcover-778391-3.png,0.654564,976,976,1.0,True,6.308535,False,drop
train,Landcover-778391-4.png,0.634072,971,971,1.0,True,7.912796,False,drop
train,Landcover-778391-5.png,0.64588,967,967,1.0,True,6.240199,False,drop
train,Landcover-778391-6.png,0.648026,944,944,1.0,True,8.155279,False,drop
train,Landcover-778391-7.png,0.63217,982,982,1.0,True,7.899899,False,drop
train,Landcover-778391-8.png,0.680625,1044,1044,1.0,True,5.553808,False,drop
train,Landcover-778394-1.png,0.627461,800,800,1.0,True,3.654056,True,good
train,Landcover-778394-2.png,0.614122,801,801,1.0,True,3.434341,True,good
train,Landcover-778394-3.png,0.630179,786,786,1.0,True,3.341157,True,good
train,Landcover-778394-4.png,0.619322,803,804,0.998756,True,4.062964,True,good
train,Landcover-778394-5.png,0.642841,803,817,0.982864,True,3.625097,True,good
train,Landcover-778394-6.png,0.696609,774,774,1.0,True,3.467353,True,good
train,Landcover-778394-7.png,0.695852,786,786,1.0,True,3.462352,True,good
train,Landcover-778394-8.png,0.666667,806,811,0.993835,True,3.763782,True,good
train,Landcover-778396-1.png,0.688328,853,853,1.0,True,7.482983,False,drop
train,Landcover-778396-2.png,0.657394,879,879,1.0,True,7.941848,False,drop
train,Landcover-778396-3.png,0.674681,843,852,0.989437,True,7.790689,False,drop
train,Landcover-778396-4.png,0.6949,892,895,0.996648,True,7.503548,False,drop
train,Landcover-778396-5.png,0.682971,896,914,0.980306,True,8.124657,False,drop
train,Landcover-778396-6.png,0.817296,589,592,0.994932,False,8.566912,False,drop
train,Landcover-778396-7.png,0.718066,800,801,0.998752,True,7.396168,False,drop
train,Landcover-778407-1.png,0.745029,891,892,0.998879,True,2.478583,True,good
train,Landcover-778407-2.png,0.70585,880,880,1.0,True,2.618786,True,good
train,Landcover-778407-3.png,0.705637,913,917,0.995638,True,2.667664,True,good
train,Landcover-778407-4.png,0.697349,874,874,1.0,True,2.655514,True,good
train,Landcover-778407-5.png,0.720334,895,907,0.98677,True,2.652552,True,good
train,Landcover-778407-6.png,0.720925,892,892,1.0,True,2.886995,True,good
train,Landcover-778407-7.png,0.74531,858,858,1.0,True,2.712975,True,good
train,Landcover-778407-8.png,0.71261,895,895,1.0,True,2.743184,True,good
train,Landcover-778410-1.png,0.860888,415,415,1.0,False,7.24929,False,drop
train,Landcover-778410-2.png,0.772382,674,676,0.997041,False,7.857069,False,drop
train,Landcover-778410-3.png,0.858702,544,551,0.987296,False,6.712812,False,drop
train,Landcover-778410-4.png,0.763726,494,495,0.99798,False,7.666778,False,drop
train,Landcover-778410-5.png,0.829286,723,730,0.990411,False,6.39733,False,drop
train,Landcover-778410-6.png,0.817745,505,507,0.996055,False,7.14022,False,drop
train,Landcover-778410-7.png,0.858952,666,669,0.995516,False,6.902544,False,drop
train,Landcover-778410-8.png,0.839463,644,649,0.992296,False,7.034556,False,drop
train,Landcover-778411-1.png,0.743699,716,716,1.0,True,1.87553,True,good
train,Landcover-778411-2.png,0.748142,726,728,0.997253,True,1.902038,True,good
train,Landcover-778411-3.png,0.780759,707,709,0.997179,False,2.04907,True,drop
train,Landcover-778411-4.png,0.763732,723,726,0.995868,False,1.98093,True,drop
train,Landcover-778411-5.png,0.788468,733,734,0.998638,False,2.092413,True,drop
train,Landcover-778411-6.png,0.804031,736,737,0.998643,False,2.146211,True,drop
train,Landcover-778411-7.png,0.758867,710,721,0.984743,False,2.0976,True,drop
train,Landcover-778411-8.png,0.817793,721,722,0.998615,False,2.206266,True,drop
train,Landcover-778433-1.png,0.868165,789,796,0.991206,False,3.124718,True,drop
train,Landcover-778433-3.png,0.691326,6,6,1.0,True,4.804673,True,good
train,Landcover-778433-4.png,0.964934,6,6,1.0,False,4.982026,True,drop
train,Landcover-778433-6.png,0.959416,5,6,0.833333,False,5.336104,False,drop
train,Landcover-778433-7.png,inf,0,1,0.0,False,180.0,False,drop
train,Landcover-778433-8.png,inf,0,2,0.0,False,180.0,False,drop
train,Landcover-778463-1.png,0.64805,830,830,1.0,True,6.277245,False,drop
train,Landcover-778463-2.png,0.684805,769,769,1.0,True,6.167448,False,drop
train,Landcover-778463-3.png,0.795763,896,897,0.998885,False,6.331397,False,drop
train,Landcover-778463-4.png,0.666997,822,824,0.997573,True,6.272051,False,drop
train,Landcover-778463-5.png,0.712568,783,784,0.998724,True,5.567339,False,drop
train,Landcover-778463-6.png,0.812033,828,831,0.99639,False,6.565231,False,drop
train,Landcover-778463-8.png,0.66274,846,846,1.0,True,5.657988,False,drop
train,Landcover-778469-1.png,0.668815,900,902,0.997783,True,2.77869,True,good
train,Landcover-778469-2.png,0.690684,863,863,1.0,True,2.599104,True,good
train,Landcover-778469-3.png,0.660943,894,896,0.997768,True,2.408193,True,good
train,Landcover-778469-4.png,0.684559,933,939,0.99361,True,3.141211,True,good
train,Landcover-778469-5.png,0.67595,851,852,0.998826,True,3.13992,True,good
train,Landcover-778469-6.png,0.633722,877,907,0.966924,True,2.637055,True,good
train,Landcover-778469-7.png,0.713678,935,937,0.997866,True,3.162479,True,good
train,Landcover-778469-8.png,0.80801,879,880,0.998864,False,4.518306,True,drop
train,Landcover-778476-1.png,0.784255,716,721,0.993065,False,1.290509,True,drop
train,Landcover-778476-2.png,0.715875,622,631,0.985737,True,1.232568,True,good
train,Landcover-778476-3.png,0.874468,505,511,0.988258,False,1.254946,True,drop
train,Landcover-778476-4.png,0.70905,642,643,0.998445,True,1.249957,True,good
train,Landcover-778476-5.png,0.707529,621,625,0.9936,True,1.17928,True,good
train,Landcover-778476-6.png,0.805943,548,551,0.994555,False,1.088835,True,drop
train,Landcover-778476-7.png,0.804816,599,600,0.998333,False,1.111899,True,drop
train,Landcover-778476-8.png,0.9473,517,519,0.996146,False,1.130966,True,drop
train,Landcover-778489-1.png,0.868665,830,833,0.996399,False,4.815488,True,drop
train,Landcover-778489-2.png,0.906185,813,822,0.989051,False,4.617075,True,drop
train,Landcover-778489-3.png,0.741039,933,935,0.997861,True,5.342755,False,drop
train,Landcover-778489-4.png,0.878142,522,529,0.986767,False,5.955175,False,drop
train,Landcover-778489-5.png,0.924149,254,259,0.980695,False,5.876345,False,drop
train,Landcover-778489-6.png,0.892342,63,69,0.913043,False,5.556557,False,drop
train,Landcover-778489-7.png,0.869344,424,428,0.990654,False,5.506061,False,drop
train,Landcover-778489-8.png,1.084307,33,33,1.0,False,7.106303,False,drop
train,Landcover-778491-1.png,0.736556,823,849,0.969376,True,5.277187,False,drop
train,Landcover-778491-2.png,0.84415,802,819,0.979243,False,5.700476,False,drop
train,Landcover-778491-3.png,0.738604,842,853,0.987104,True,5.177288,False,drop
train,Landcover-778491-4.png,0.75415,860,860,1.0,False,5.123526,False,drop
train,Landcover-778491-5.png,0.766595,831,833,0.997599,False,5.243008,False,drop
train,Landcover-778491-6.png,0.784351,859,860,0.998837,False,5.196697,False,drop
train,Landcover-778491-7.png,0.806642,267,274,0.974453,False,5.578768,False,drop
train,Landcover-778491-8.png,0.808292,794,796,0.997487,False,5.236201,False,drop
train,Landcover-778499-1.png,0.759819,808,809,0.998764,False,4.117822,True,drop
train,Landcover-778499-2.png,0.823174,816,820,0.995122,False,6.578195,False,drop
train,Landcover-778499-3.png,0.739138,813,814,0.998771,True,4.757674,True,good
train,Landcover-778499-4.png,0.756218,784,812,0.965517,False,5.024357,False,drop
train,Landcover-778499-8.png,0.862322,751,752,0.99867,False,5.709652,False,drop
train,Landcover-778523-1.png,0.564294,25,26,0.961538,True,4.180104,True,good
train,Landcover-778523-2.png,0.593152,19,22,0.863636,True,4.254514,True,good
train,Landcover-778523-3.png,1.07864,12,12,1.0,False,4.754865,True,drop
train,Landcover-778523-4.png,1.009551,121,125,0.968,False,4.567536,True,drop
train,Landcover-778523-5.png,0.678473,5,5,1.0,True,4.882939,True,good
train,Landcover-778523-6.png,0.947346,754,762,0.989501,False,4.163914,True,drop
train,Landcover-778530-1.png,0.678064,717,717,1.0,True,1.480934,True,good
train,Landcover-778530-2.png,0.674574,656,656,1.0,True,1.598926,True,good
train,Landcover-778530-3.png,0.694246,707,709,0.997179,True,1.708488,True,good
train,Landcover-778530-4.png,0.771097,703,706,0.995751,False,1.763181,True,drop
train,Landcover-778530-5.png,inf,0,19,0.0,False,180.0,False,drop
train,Landcover-778530-6.png,0.714787,710,711,0.998594,True,1.564982,True,good
train,Landcover-778530-7.png,0.772828,703,704,0.99858,False,1.845953,True,drop
train,Landcover-778530-8.png,0.745205,694,699,0.992847,True,1.701756,True,good
train,Landcover-778534-1.png,0.771428,682,686,0.994169,False,3.661887,True,drop
train,Landcover-778534-2.png,0.730192,699,700,0.998571,True,3.818433,True,good
train,Landcover-778534-3.png,0.85197,701,704,0.995739,False,4.579938,True,drop
train,Landcover-778534-4.png,0.778111,654,654,1.0,False,3.957241,True,drop
train,Landcover-778534-5.png,0.814395,651,652,0.998466,False,4.057474,True,drop
train,Landcover-778534-6.png,0.817398,664,664,1.0,False,3.789707,True,drop
train,Landcover-778534-7.png,0.792428,687,705,0.974468,False,3.826458,True,drop
train,Landcover-778534-8.png,0.744483,680,680,1.0,True,3.529412,True,good
train,Landcover-778535-1.png,0.676526,852,852,1.0,True,5.880181,False,drop
train,Landcover-778535-2.png,0.663002,879,879,1.0,True,5.515035,False,drop
train,Landcover-778535-3.png,0.663001,967,967,1.0,True,6.129308,False,drop
train,Landcover-778535-4.png,0.674567,869,869,1.0,True,5.577749,False,drop
train,Landcover-778535-5.png,0.638273,917,918,0.998911,True,6.125587,False,drop
train,Landcover-778535-6.png,0.688637,967,970,0.996907,True,6.147099,False,drop
train,Landcover-778535-7.png,0.660402,845,845,1.0,True,5.719981,False,drop
train,Landcover-778535-8.png,0.680437,930,930,1.0,True,6.557123,False,drop
train,Landcover-778539-1.png,0.638107,897,897,1.0,True,3.015291,True,good
train,Landcover-778539-2.png,0.676111,886,886,1.0,True,3.003256,True,good
train,Landcover-778539-3.png,0.64827,922,922,1.0,True,2.953533,True,good
train,Landcover-778539-4.png,0.681729,896,896,1.0,True,3.419527,True,good
train,Landcover-778539-5.png,0.691798,880,880,1.0,True,3.458592,True,good
train,Landcover-778539-6.png,0.675029,883,883,1.0,True,3.510645,True,good
train,Landcover-778539-7.png,0.665268,887,887,1.0,True,3.744998,True,good
train,Landcover-778539-8.png,0.644529,826,826,1.0,True,3.400558,True,good
train,Landcover-778542-1.png,0.651294,1026,1026,1.0,True,5.351279,False,drop
train,Landcover-778542-3.png,1.012856,53,54,0.981481,False,5.853611,False,drop
train,Landcover-778542-4.png,0.958928,659,664,0.99247,False,8.975223,False,drop
train,Landcover-778542-5.png,0.738773,973,976,0.996926,True,5.846406,False,drop
train,Landcover-778542-6.png,0.749541,914,914,1.0,True,9.554866,False,drop
train,Landcover-778542-8.png,0.885984,813,813,1.0,False,7.152703,False,drop
train,Landcover-778549-1.png,0.641548,923,923,1.0,True,4.549147,True,good
train,Landcover-778549-2.png,0.647478,915,916,0.998908,True,6.176597,False,drop
train,Landcover-778549-3.png,0.654058,923,923,1.0,True,4.725157,True,good
train,Landcover-778549-4.png,0.633282,935,942,0.992569,True,4.811969,True,good
train,Landcover-778549-5.png,0.678938,943,943,1.0,True,4.564224,True,good
train,Landcover-778549-6.png,0.677832,934,935,0.99893,True,4.748913,True,good
train,Landcover-778549-7.png,0.65055,930,930,1.0,True,6.436977,False,drop
train,Landcover-778549-8.png,0.636342,905,919,0.984766,True,6.786263,False,drop
train,Landcover-778551-1.png,0.640173,797,802,0.993766,True,2.062506,True,good
train,Landcover-778551-3.png,0.68064,847,847,1.0,True,3.961983,True,good
train,Landcover-778551-4.png,0.682986,828,842,0.983373,True,2.150702,True,good
train,Landcover-778551-5.png,0.679242,800,800,1.0,True,3.746978,True,good
train,Landcover-778551-6.png,0.726876,880,880,1.0,True,3.198657,True,good
train,Landcover-778551-7.png,0.722109,909,910,0.998901,True,4.90687,True,good
train,Landcover-778551-8.png,0.683399,841,841,1.0,True,2.100868,True,good
train,Landcover-778552-1.png,0.62594,871,871,1.0,True,9.086457,False,drop
train,Landcover-778552-2.png,0.639422,890,890,1.0,True,6.098914,False,drop
train,Landcover-778552-3.png,0.625043,879,879,1.0,True,7.019511,False,drop
train,Landcover-778552-4.png,0.660441,875,875,1.0,True,8.162753,False,drop
train,Landcover-778552-5.png,0.63567,896,896,1.0,True,8.029357,False,drop
train,Landcover-778552-6.png,0.681457,887,888,0.998874,True,7.121409,False,drop
train,Landcover-778552-7.png,0.684716,903,903,1.0,True,7.415523,False,drop
train,Landcover-778552-8.png,0.723166,932,932,1.0,True,10.721247,False,drop
train,Landcover-778554-1.png,0.711684,825,848,0.972877,True,6.674018,False,drop
train,Landcover-778554-2.png,0.740349,863,864,0.998843,True,5.826902,False,drop
train,Landcover-778554-3.png,0.740017,835,835,1.0,True,5.137715,False,drop
train,Landcover-778554-4.png,0.711611,842,842,1.0,True,5.752405,False,drop
train,Landcover-778554-5.png,0.696914,813,815,0.997546,True,6.586142,False,drop
train,Landcover-778554-6.png,0.711246,825,828,0.996377,True,6.776162,False,drop
train,Landcover-778554-7.png,0.720796,846,846,1.0,True,4.968711,True,good
train,Landcover-778554-8.png,0.731685,835,836,0.998804,True,6.958719,False,drop
train,Landcover-778557-1.png,0.876553,679,685,0.991241,False,3.779498,True,drop
train,Landcover-778557-2.png,0.75584,807,807,1.0,False,3.902736,True,drop
train,Landcover-778557-3.png,0.810643,686,693,0.989899,False,4.314734,True,drop
train,Landcover-778557-4.png,0.858505,355,355,1.0,False,4.247134,True,drop
train,Landcover-778557-5.png,1.034454,26,26,1.0,False,4.105579,True,drop
train,Landcover-778557-6.png,0.91725,264,292,0.90411,False,4.032201,True,drop
train,Landcover-778557-7.png,0.832567,537,540,0.994444,False,4.033955,True,drop
train,Landcover-778557-8.png,1.088735,65,70,0.928571,False,4.363352,True,drop
train,Landcover-778573-1.png,0.895664,712,716,0.994413,False,2.605982,True,drop
train,Landcover-778573-2.png,0.90208,647,653,0.990812,False,2.486572,True,drop
train,Landcover-778573-3.png,0.847574,759,759,1.0,False,2.532083,True,drop
train,Landcover-778573-4.png,0.904311,534,554,0.963899,False,2.544379,True,drop
train,Landcover-778573-5.png,0.932248,378,379,0.997361,False,2.651627,True,drop
train,Landcover-778573-6.png,0.962979,321,324,0.990741,False,2.738123,True,drop
train,Landcover-778573-7.png,0.804379,717,731,0.980848,False,2.50658,True,drop
train,Landcover-778573-8.png,0.948177,585,587,0.996593,False,2.736493,True,drop
train,Landcover-778579-1.png,0.727711,932,932,1.0,True,4.483254,True,good
train,Landcover-778579-2.png,0.737301,893,895,0.997765,True,4.975497,True,good
train,Landcover-778579-3.png,0.692718,926,926,1.0,True,4.660625,True,good
train,Landcover-778579-4.png,0.902803,688,691,0.995658,False,4.846551,True,drop
train,Landcover-778579-5.png,0.814625,861,862,0.99884,False,5.355014,False,drop
train,Landcover-778579-6.png,0.734541,851,854,0.996487,True,4.961868,True,good
train,Landcover-778579-7.png,0.742398,865,866,0.998845,True,4.589177,True,good
train,Landcover-778579-8.png,0.738778,524,531,0.986817,True,5.639562,False,drop
train,Landcover-778587-1.png,0.717,721,721,1.0,True,3.372144,True,good
train,Landcover-778587-2.png,0.782761,833,834,0.998801,False,4.075133,True,drop
train,Landcover-778587-3.png,0.754245,819,819,1.0,False,4.489613,True,drop
train,Landcover-778587-4.png,0.755587,773,774,0.998708,False,3.592332,True,drop
train,Landcover-778587-6.png,0.771618,804,807,0.996283,False,3.888487,True,drop
train,Landcover-778587-8.png,0.768674,688,689,0.998549,False,4.516148,True,drop
train,Landcover-778632-1.png,0.680996,941,951,0.989485,True,3.86642,True,good
train,Landcover-778632-2.png,0.674338,1002,1004,0.998008,True,4.038851,True,good
train,Landcover-778632-3.png,0.757088,932,934,0.997859,False,4.508122,True,drop
train,Landcover-778632-4.png,0.742278,965,966,0.998965,True,3.803271,True,good
train,Landcover-778632-5.png,0.837582,668,693,0.963925,False,3.974983,True,drop
train,Landcover-778632-6.png,0.744281,921,924,0.996753,True,4.089941,True,good
train,Landcover-778632-7.png,0.890357,828,836,0.990431,False,5.53082,False,drop
train,Landcover-778632-8.png,0.945342,63,63,1.0,False,3.938594,True,drop
train,Landcover-778634-1.png,0.953939,809,809,1.0,False,5.877487,False,drop
train,Landcover-778634-2.png,0.772964,895,896,0.998884,False,5.324879,False,drop
train,Landcover-778634-3.png,0.875538,857,872,0.982798,False,5.894037,False,drop
train,Landcover-778634-4.png,0.849235,900,920,0.978261,False,4.827274,True,drop
train,Landcover-778634-5.png,1.037939,651,652,0.998466,False,6.69489,False,drop
